Scene_Index,STOI_Value
0,0.24263058769752155
1,0.4471218148848292
2,0.3766845406115216
3,0.4031691904049321
4,0.4443936811848683
5,0.42014094199500746
6,0.36643689807243685
7,0.36549792190365155
8,0.3716457652703498
9,0.3567540551998516
10,0.37886372558171333
11,0.366308506976508
12,0.30045153186738915
13,0.39899697775775694
14,0.31566410999879313
15,0.21023481258709442
16,0.40006594794025496
17,0.34363103207238643
18,0.2908238768010885
19,0.28960034285054875
20,0.35208802433086295
21,0.38387056371573813
22,0.3770290685060806
23,0.35569657996901954
24,0.3155686934287036
25,0.502340431884817
26,0.36321140887628073
27,0.38022742167991913
28,0.37361117895175056
29,0.37338549033776464
30,0.2222733416151576
31,0.33868118462594
32,0.33039996083347695
33,0.43583534204435825
34,0.4083754857089358
35,0.4359468288176085
36,0.42828336380177867
37,0.35933265812676446
38,0.33913045434006556
39,0.36165270800936594
40,0.3625248993466091
41,0.3265245839140697
42,0.41190198751630247
43,0.2686902362554917
44,0.4224043912324242
45,0.37204018500504205
46,0.29881402193934337
47,0.3567765381861772
48,0.3529312785608802
49,0.2646819395569607
50,0.4006940870262693
51,0.42444863406032984
52,0.4487989684440777
53,0.4032354268044877
54,0.511120989873149
55,0.3608348533462833
56,0.29555920455571033
57,0.29556916563473173
58,0.4062141488507678
59,0.31312708349627977
60,0.398332353548199
61,0.2658658513662575
62,0.42426047957449287
63,0.35344189269910536
64,0.39460027386798996
65,0.36476420938647264
66,0.3174395313712667
67,0.3186675269316236
68,0.4331178244646889
69,0.40587268862641906
70,0.44091884027870326
71,0.3510453767601929
72,0.4088644283687012
73,0.4317008648051928
74,0.2905860824512691
75,0.36725062517402274
76,0.3643718690371069
77,0.27492023769060797
78,0.32453619583099064
79,0.3475226947547438
80,0.5116838883854686
81,0.3388122541472437
82,0.39991573476620584
83,0.39572071541340803
84,0.2780995669729589
85,0.25309563653371514
86,0.3397094578652107
87,0.36876308095254556
88,0.3527464348139895
89,0.36823266938408566
90,0.30713055068891476
91,0.35875251256824353
92,0.3236586380446981
93,0.37273907731843525
94,0.4148731946806012
95,0.41160304598635883
96,0.38081990551209394
97,0.3456739350009325
98,0.3677661099364115
99,0.33780356142371354
100,0.33064422050815634
101,0.3626814115404312
102,0.4288780737047253
103,0.3699069513461768
104,0.41840429299663073
105,0.3739906555197352
106,0.28131957789633477
107,0.3710255209674531
108,0.5379416273822821
109,0.3351434468342174
110,0.31015896521510844
111,0.25692744369950166
112,0.3219247176906112
113,0.3732484506754516
114,0.38359132389940903
115,0.4973947774386634
116,0.3346425133228219
117,0.2784433879541358
118,0.3700350409766573
119,0.3546668844449334
120,0.34921739654613493
121,0.25059681773616516
122,0.275350016738471
123,0.30069958640620553
124,0.3703478356298444
125,0.324631540592397
126,0.418747248485437
127,0.3926600600760184
128,0.374147441874099
129,0.38108138397373015
130,0.3940214317105439
131,0.3094308653890661
132,0.26072152886695865
133,0.44669051774350277
134,0.3967848734644743
135,0.4062173842150637
136,0.3018143512821159
137,0.2992455027032986
138,0.292425059431394
139,0.3814888764417008
140,0.2755251239955516
141,0.38442960049348934
142,0.22493801183091808
143,0.24274641514755263
144,0.3432773667777353
145,0.4043046779298479
146,0.4204578430516839
147,0.4274215978456648
148,0.2343631650187882
149,0.3454293939182358
150,0.3229138910436071
151,0.4087126421146243
152,0.329004238041898
153,0.3403434832834239
154,0.3318419839814929
155,0.3775275801207483
156,0.3826493980638878
157,0.3150312658477392
158,0.2580360519734366
159,0.35104343607528105
160,0.3570826224494124
161,0.25991401254281593
162,0.2638668831608969
163,0.36896558519990824
164,0.35906443971405194
165,0.3548981236644889
166,0.3187145674553911
167,0.3275647626999123
168,0.39622618686664124
169,0.2112656878101849
170,0.3366037914356779
171,0.39038974791072745
172,0.3444332221642928
173,0.3908995055441287
174,0.3475871801988522
175,0.45208593929553526
176,0.3221686764675432
177,0.33812742923601014
178,0.3039153408851892
179,0.3708886217910516
180,0.31545782756860563
181,0.37184586876127107
182,0.2547971959429318
183,0.24840659394405298
184,0.3041964381099186
185,0.3052808329691104
186,0.4400561357899942
187,0.43387419085068435
188,0.34627490192694066
189,0.36903541162713355
190,0.3755622597826079
191,0.41633499316927364
192,0.66155378253953
193,0.6541862124602255
194,0.6562729092954327
195,0.6375368883543869
196,0.4050695413583209
197,0.7366953115143804
198,0.6630295081966305
199,0.7608148390029914
200,0.5060925534341915
201,0.3735372969127049
202,0.2670507470771712
203,0.5493347749290105
204,0.5625359131794521
205,0.6879958845108558
206,0.6742164320511893
207,0.49596015324089265
208,0.5927102522090734
209,0.34346675370530144
210,0.6688646457506737
211,0.14163858306411412
212,0.4091031670620019
213,0.6792048704105598
214,0.6881960203275973
215,0.7923305260380058
216,0.4103345376928577
217,0.569767517365322
218,0.4775575471298918
219,0.46416683292023225
220,0.4152082468340235
221,0.44592810977154373
222,0.6251884992144072
223,0.5095337376107894
224,0.5715251780630415
225,0.1959998866882963
226,0.6361086233128507
227,0.3921114052568273
228,0.8014329311402074
229,0.7627593947792205
230,0.7190126182612109
231,0.46571591657127176
232,0.37926181448739094
233,0.29369408406150055
234,0.4795197339825616
235,0.687384934062148
236,0.6686850737564779
237,0.7646219583203097
238,0.6073163396521516
239,0.5219336128136046
240,0.41679600137938533
241,0.6987377063883093
242,0.6264147738978108
243,0.7244246401661263
244,0.3522155912529843
245,0.22379414505907702
246,0.2947635753052051
247,0.5658421878555573
248,0.8198706462122441
249,0.8221988591917878
250,0.3523146277140923
251,0.7389196620473515
252,0.4099558413257982
253,0.7522231925051953
254,0.4036836587928022
255,0.4638473150248683
