Scene_Index,STOI_Value
0,0.49235995166632146
1,0.6941107716425083
2,0.5183820620945617
3,0.5472717584372955
4,0.7043867621906347
5,0.5626951858416608
6,0.5434785655385328
7,0.5509861039590417
8,0.5830645457450612
9,0.4522532264383801
10,0.4638198931290489
11,0.45339987186377617
12,0.5170015638240417
13,0.5217817166648607
14,0.5494289651303246
15,0.42759705366733297
16,0.5256992220869978
17,0.5695243084181582
18,0.570469817738337
19,0.5875520756830681
20,0.49867626386105535
21,0.5597501716555715
22,0.5449457675498441
23,0.40575631846522286
24,0.49059953175989546
25,0.6700726188660762
26,0.5760687841982324
27,0.5428909266267492
28,0.4971420961452226
29,0.4976699096298113
30,0.34612075720056484
31,0.7238329146672124
32,0.7109921380761675
33,0.7084425204053196
34,0.606183249682795
35,0.6269395954385947
36,0.598211677741083
37,0.6288663430860356
38,0.641547725496458
39,0.5668882252464186
40,0.5701368165259784
41,0.6344237241685128
42,0.6035618239643508
43,0.415852561154933
44,0.6431231525614561
45,0.5458459958398943
46,0.437505390358211
47,0.5988364156988523
48,0.6083681593427962
49,0.416502692158799
50,0.5492560551836415
51,0.47816710154892594
52,0.6198148258958482
53,0.6259154852736202
54,0.6218916266552824
55,0.4750059878234526
56,0.534565603847869
57,0.5431327114084062
58,0.5598270147125717
59,0.43497293480336696
60,0.6371555290942621
61,0.44768772238677645
62,0.6954354846164582
63,0.5939180025207481
64,0.449180207632184
65,0.670511607578119
66,0.614777928175017
67,0.6168480759489998
68,0.5525810807641544
69,0.6293254423349488
70,0.5591444262159592
71,0.5046211392304133
72,0.5715787255501371
73,0.72543632320015
74,0.3189293002183216
75,0.5301795100834182
76,0.5279362246010587
77,0.5257160182353834
78,0.5089574474201566
79,0.5479038849662752
80,0.6830192399502643
81,0.5175378067159762
82,0.5844480298686368
83,0.5799020262159278
84,0.49939041749735846
85,0.34014355208294494
86,0.6211056306040383
87,0.48135128360107987
88,0.47543670613799605
89,0.48403064887338487
90,0.43637633063577963
91,0.5048494628280128
92,0.36101776512447437
93,0.6925301788094829
94,0.656887862218983
95,0.6539044939809233
96,0.6126084015449521
97,0.41394272506190655
98,0.5103316151485656
99,0.563561602169569
100,0.5834116156270204
101,0.5324943875497281
102,0.5163556385960677
103,0.4777420044734058
104,0.4968626530692521
105,0.5767521742990686
106,0.5726684826357958
107,0.4505661002600084
108,0.7732551879937579
109,0.4613730388119695
110,0.5287319867516308
111,0.40952150539870363
112,0.5766693833575461
113,0.627971070592894
114,0.5710957526725495
115,0.6856932281617532
116,0.5063949039808012
117,0.42833684009036616
118,0.6147565618783766
119,0.5132703363022593
120,0.5122610500975425
121,0.4978297267442683
122,0.246016927796218
123,0.28082267391522747
124,0.6091208461763121
125,0.4997469704345081
126,0.6048166093290104
127,0.5827935349322588
128,0.5709866769778612
129,0.6627815240202611
130,0.5187919721986264
131,0.4769671859307195
132,0.3996055774417748
133,0.6253056366077075
134,0.722380511000221
135,0.6678098412422719
136,0.44529132150382056
137,0.4382324861919938
138,0.7078497855198772
139,0.4739981001382837
140,0.5610911775956546
141,0.566206241881235
142,0.44343616451385587
143,0.48622931459767943
144,0.4820568412530178
145,0.5152108778541501
146,0.6224705239875291
147,0.6130732122132029
148,0.45144610197083174
149,0.404753515256026
150,0.49413637524477677
151,0.5351904785548066
152,0.6107346229964457
153,0.6329890110747208
154,0.3769730633069992
155,0.4253806228760696
156,0.42898922346665463
157,0.5877437063101392
158,0.5002433518204438
159,0.44685226039581044
160,0.5404732492078197
161,0.3862572916029673
162,0.37641471809664084
163,0.5237727614407595
164,0.4849009890761751
165,0.45724021775833684
166,0.4663495691875995
167,0.5947838101696653
168,0.59195754359478
169,0.3914358315677139
170,0.5842973372838526
171,0.5340176761056554
172,0.4665543627349645
173,0.4803463978247064
174,0.31470582189316065
175,0.6134705861117494
176,0.38540822580885437
177,0.7362673813256889
178,0.5375151115895267
179,0.6108760442117799
180,0.6035698404501902
181,0.45168150345714514
182,0.35116497530001267
183,0.35411289421540815
184,0.465521817220801
185,0.5411866438947349
186,0.7041286257692426
187,0.6650365565804146
188,0.40332646146413004
189,0.5972001435923697
190,0.6095510279292474
191,0.5886090755232021
192,0.8117874863501578
193,0.748050649196689
194,0.7502695517691575
195,0.7753645218683342
196,0.780747416303612
197,0.8584309251459628
198,0.8756366088524611
199,0.814844934734302
200,0.863377864539469
201,0.6791805695902889
202,0.5673649749614688
203,0.7683514061825726
204,0.7343364127381687
205,0.8801828296571758
206,0.9163103926504651
207,0.7407954229755155
208,0.6964336839191009
209,0.840136440890047
210,0.7828041759997446
211,0.7570369373419148
212,0.8623114161993642
213,0.8158076662365314
214,0.8365965966174361
215,0.8313601086971852
216,0.8325983669683897
217,0.7702278909267163
218,0.7446715645882881
219,0.6812058317173944
220,0.622803398621477
221,0.6394363335267053
222,0.7476390364582147
223,0.6678767773321859
224,0.776209718623231
225,0.8668813128930306
226,0.8945127993817763
227,0.8090776201838294
228,0.8002119975082003
229,0.7851076726999716
230,0.6806129558371093
231,0.7685907316560661
232,0.5554373621461091
233,0.8573634979213245
234,0.8502790761266815
235,0.6201697726412316
236,0.7333917423010596
237,0.7592808382618171
238,0.7891914332248884
239,0.680304702127671
240,0.8009303964876718
241,0.7530963932428593
242,0.7770766993537953
243,0.8727563947871065
244,0.8326361492001015
245,0.820705860267772
246,0.7905135795038202
247,0.8402843607572801
248,0.8859186987653653
249,0.8927489780883682
250,0.7245871371091815
251,0.7644901332561186
252,0.760252892381551
253,0.7523147799493981
254,0.8350349277635252
255,0.8435411175878337
256,0.7584955261058808
257,0.7871085557395153
258,0.8312028183976323
259,0.6759177231776506
260,0.8898896390030296
261,0.822839939668442
262,0.8126006764547602
263,0.6717519446116424
264,0.7865478005497244
265,0.749767719714845
266,0.7568250172618023
267,0.7904220661625193
268,0.7198968729261498
269,0.843342235253727
270,0.8696795160265076
271,0.43627251867573724
272,0.5061523383451406
273,0.7434607697212359
274,0.7665159134340295
275,0.7753047136181364
276,0.8463363343345852
277,0.8685251438063569
278,0.8607202703545833
279,0.8377765724486085
280,0.7649697921872063
281,0.830081697086402
282,0.8465101150141261
283,0.7404810486747467
284,0.725420726476518
285,0.7664483999508348
286,0.788139553403757
287,0.793488597023175
288,0.699018436903017
289,0.5804968089595596
290,0.7671718594606057
291,0.7654516038573254
292,0.7752015022347154
293,0.7838253142139493
294,0.8479861272156547
295,0.8261976893780553
296,0.8028214154936335
297,0.8732254347407364
298,0.7689307701712601
299,0.7521896084650956
300,0.6766635420765993
301,0.819149517938806
302,0.8054751502305115
303,0.8721847841605437
304,0.8236209472512365
305,0.781388264623672
306,0.7302945440464188
307,0.8226070926368312
308,0.8417534032450508
309,0.7595317658505104
310,0.6675639686528295
311,0.7753879412027876
312,0.8530558115512311
313,0.8487787177618353
314,0.7066636952072411
315,0.7126841551433976
316,0.8305001717048488
317,0.8518392943722009
318,0.727053765497266
319,0.7782429924589631
320,0.7088866969176058
